FID_all_Fi,OBJECTID,Cover_Type,Location,FID_all__1,Id,BUFF_DIST,ORIG_FID,Fire,Seedling_p,Additional,Slope
362,364,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
366,368,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
368,370,Standing Dead,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
369,371,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
370,372,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
372,374,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
374,376,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
377,380,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
381,386,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
383,389,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
385,391,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
387,393,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
388,394,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
390,397,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
392,399,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
394,401,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
396,403,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
423,431,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
424,432,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
425,433,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
426,434,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
427,435,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
428,436,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
429,438,Deciduous,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
430,439,Deciduous,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
431,440,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
432,441,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
433,442,Deciduous,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
434,443,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
435,444,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
436,445,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
437,446,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
438,447,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
439,448,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
440,449,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
441,450,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
442,451,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
443,452,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
444,453,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
445,454,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
446,455,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
447,456,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
448,457,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
449,458,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
450,459,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
451,460,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
452,461,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
453,462,Deciduous,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
454,463,Evergreen,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
455,464,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
456,465,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
457,466,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
458,467,Woody Shrub,Big Elk,3,0,30,6,Big Elk,Low,"Cliffs, shrubs, mature trees",Steep
323,324,Standing Dead,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
324,325,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
325,326,Standing Dead,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
326,327,Standing Dead,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
327,328,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
328,329,Standing Dead,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
329,330,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
330,331,Standing Dead,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
331,332,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
332,333,Standing Dead,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
333,334,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
334,335,Standing Dead,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
335,336,Standing Dead,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
336,337,Standing Dead,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
337,338,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
338,339,Standing Dead,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
339,340,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
340,341,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
341,342,Standing Dead,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
342,343,Standing Dead,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
343,344,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
344,345,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
345,346,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
346,347,Woody Shrub,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
347,348,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
348,349,Woody Shrub,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
349,350,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
350,351,Woody Shrub,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
351,352,Evergreen,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
352,353,Woody Shrub,Big Elk,2,0,30,5,Big Elk,Moderate,"Downed trees, rocks, shrubs",Steep
